GOLD,id,BRONZE,SILVER,PLATINUM,PURCHASED,collection_id
206,1011996,66,122,318,Silver,v_quotes
230,1019329,80,140,350,Silver,v_quotes
216,1018846,76,132,328,Silver,v_quotes
235,1018016,85,145,355,Silver,v_quotes
112,101584,47,73,164,Silver,v_quotes
228,1010425,78,138,348,Silver,v_quotes
214,1013593,74,130,326,Silver,v_quotes
214,1017705,74,130,326,Silver,v_quotes
221,1017100,81,137,333,Silver,v_quotes
235,1011682,85,145,355,Silver,v_quotes
240,1015170,90,150,360,Silver,v_quotes
223,1018801,73,133,343,Silver,v_quotes
230,1017712,80,140,350,Silver,v_quotes
225,1016123,75,135,345,Silver,v_quotes
228,1015335,78,138,348,Silver,v_quotes
220,1011086,70,130,340,Silver,v_quotes
214,1017365,74,130,326,Silver,v_quotes
116,101208,51,77,168,Silver,v_quotes
221,1014011,81,137,333,Silver,v_quotes
214,1011594,74,130,326,Silver,v_quotes
235,1012967,85,145,355,Silver,v_quotes
211,1018716,71,127,323,Silver,v_quotes
214,1019321,74,130,326,Silver,v_quotes
236,1013150,96,152,348,Silver,v_quotes
216,1016470,76,132,328,Silver,v_quotes
236,1011266,86,146,356,Silver,v_quotes
243,1016274,93,153,363,Silver,v_quotes
226,1016703,86,142,338,Silver,v_quotes
226,1014831,86,142,338,Silver,v_quotes
220,1014544,70,130,340,Silver,v_quotes
236,1013044,96,152,348,Silver,v_quotes
220,1011888,70,130,340,Silver,v_quotes
230,1016963,80,140,350,Silver,v_quotes
223,1013184,73,133,343,Silver,v_quotes
228,1015768,78,138,348,Silver,v_quotes
220,1011513,70,130,340,Silver,v_quotes
225,1013548,75,135,345,Silver,v_quotes
206,1016671,66,122,318,Silver,v_quotes
228,1013767,78,138,348,Silver,v_quotes
243,1017312,93,153,363,Silver,v_quotes
136,101573,71,97,188,Silver,v_quotes
246,1014678,96,156,366,Silver,v_quotes
236,1012907,96,152,348,Silver,v_quotes
116,101738,51,77,168,Silver,v_quotes
230,1015849,80,140,350,Silver,v_quotes
132,101901,67,93,184,Silver,v_quotes
250,1017061,100,160,370,Silver,v_quotes
235,1010478,85,145,355,Silver,v_quotes
223,1016352,73,133,343,Silver,v_quotes
106,101293,41,67,158,Silver,v_quotes
228,1016961,78,138,348,Silver,v_quotes
225,1011496,75,135,345,Silver,v_quotes
220,1019850,70,130,340,Silver,v_quotes
228,1016851,78,138,348,Silver,v_quotes
225,1018268,75,135,345,Silver,v_quotes
228,1016258,78,138,348,Silver,v_quotes
226,1018764,86,142,338,Silver,v_quotes
226,1015593,86,142,338,Silver,v_quotes
230,1013622,80,140,350,Silver,v_quotes
223,1014218,73,133,343,Silver,v_quotes
260,1019407,110,170,380,Silver,v_quotes
230,1012427,80,140,350,Silver,v_quotes
220,1010514,70,130,340,Silver,v_quotes
236,1014424,96,152,348,Silver,v_quotes
250,1014065,100,160,370,Silver,v_quotes
228,1018715,78,138,348,Silver,v_quotes
228,1019086,78,138,348,Silver,v_quotes
214,1015260,74,130,326,Silver,v_quotes
225,1012217,75,135,345,Silver,v_quotes
230,1013497,80,140,350,Silver,v_quotes
220,1019810,70,130,340,Silver,v_quotes
225,1018422,75,135,345,Silver,v_quotes
223,1015021,73,133,343,Silver,v_quotes
235,1019136,85,145,355,Silver,v_quotes
223,1010922,73,133,343,Silver,v_quotes
240,1011209,90,150,360,Silver,v_quotes
209,1010442,69,125,321,Silver,v_quotes
220,1018420,70,130,340,Silver,v_quotes
98,101237,33,59,150,Silver,v_quotes
221,1018692,81,137,333,Silver,v_quotes
230,1014037,80,140,350,Silver,v_quotes
206,1015716,66,122,318,Silver,v_quotes
101,101790,36,62,153,Silver,v_quotes
230,1011625,80,140,350,Silver,v_quotes
116,101002,51,77,168,Silver,v_quotes
230,1018631,80,140,350,Silver,v_quotes
220,1012901,70,130,340,Silver,v_quotes
206,1018982,66,122,318,Silver,v_quotes
220,1010929,70,130,340,Silver,v_quotes
206,1014067,66,122,318,Silver,v_quotes
206,1010028,66,122,318,Silver,v_quotes
220,1018807,70,130,340,Silver,v_quotes
225,1015386,75,135,345,Silver,v_quotes
96,101126,31,57,148,Silver,v_quotes
223,1014382,73,133,343,Silver,v_quotes
209,1012869,69,125,321,Silver,v_quotes
235,1012656,85,145,355,Silver,v_quotes
225,1014445,75,135,345,Silver,v_quotes
206,1019860,66,122,318,Silver,v_quotes
220,1016502,70,130,340,Silver,v_quotes
214,1016465,74,130,326,Silver,v_quotes
206,1011808,66,122,318,Silver,v_quotes
116,101666,51,77,168,Silver,v_quotes
223,1014846,73,133,343,Silver,v_quotes
230,1014952,80,140,350,Silver,v_quotes
206,1014327,66,122,318,Silver,v_quotes
228,1011322,78,138,348,Silver,v_quotes
111,101264,46,72,163,Silver,v_quotes
250,1015233,100,160,370,Silver,v_quotes
243,1011530,93,153,363,Silver,v_quotes
223,1012675,73,133,343,Silver,v_quotes
221,1010610,81,137,333,Silver,v_quotes
206,1016001,66,122,318,Silver,v_quotes
220,1010834,70,130,340,Silver,v_quotes
220,1012461,70,130,340,Silver,v_quotes
240,1012780,90,150,360,Silver,v_quotes
142,101687,77,103,194,Silver,v_quotes
243,1017585,93,153,363,Silver,v_quotes
211,1015551,71,127,323,Silver,v_quotes
220,1012264,70,130,340,Silver,v_quotes
214,1018089,74,130,326,Silver,v_quotes
230,1015639,80,140,350,Silver,v_quotes
230,1011091,80,140,350,Silver,v_quotes
235,1019859,85,145,355,Silver,v_quotes
228,1015035,78,138,348,Silver,v_quotes
230,1018698,80,140,350,Silver,v_quotes
225,1019247,75,135,345,Silver,v_quotes
221,1018689,81,137,333,Silver,v_quotes
216,1019449,76,132,328,Silver,v_quotes
226,1011260,86,142,338,Silver,v_quotes
235,1013958,85,145,355,Silver,v_quotes
211,1016507,71,127,323,Silver,v_quotes
230,1011933,80,140,350,Silver,v_quotes
216,1010172,76,132,328,Silver,v_quotes
216,1010993,76,132,328,Silver,v_quotes
230,1014005,80,140,350,Silver,v_quotes
228,1018775,78,138,348,Silver,v_quotes
225,1016295,75,135,345,Silver,v_quotes
223,1019466,73,133,343,Silver,v_quotes
236,1012271,96,152,348,Silver,v_quotes
228,1013309,78,138,348,Silver,v_quotes
220,1014976,70,130,340,Silver,v_quotes
211,1017223,71,127,323,Silver,v_quotes
243,1012961,93,153,363,Silver,v_quotes
220,1015749,70,130,340,Silver,v_quotes
216,1011128,76,132,328,Silver,v_quotes
220,1014794,70,130,340,Silver,v_quotes
246,1015391,106,162,358,Silver,v_quotes
220,1015794,70,130,340,Silver,v_quotes
230,1013313,80,140,350,Silver,v_quotes
206,1010463,66,122,318,Silver,v_quotes
112,101455,47,73,164,Silver,v_quotes
225,1012477,75,135,345,Silver,v_quotes
220,1015462,70,130,340,Silver,v_quotes
235,1019279,85,145,355,Silver,v_quotes
228,1016744,78,138,348,Silver,v_quotes
235,1014004,85,145,355,Silver,v_quotes
225,1016777,75,135,345,Silver,v_quotes
229,1018215,89,145,341,Silver,v_quotes
230,1015531,80,140,350,Silver,v_quotes
216,1010733,76,132,328,Silver,v_quotes
243,1015724,93,153,363,Silver,v_quotes
250,1018996,100,160,370,Silver,v_quotes
220,1017923,70,130,340,Silver,v_quotes
243,1013621,93,153,363,Silver,v_quotes
225,1011077,75,135,345,Silver,v_quotes
230,1010428,80,140,350,Silver,v_quotes
230,1018830,80,140,350,Silver,v_quotes
228,1010192,78,138,348,Silver,v_quotes
225,1015881,75,135,345,Silver,v_quotes
132,101838,67,93,184,Silver,v_quotes
226,1017183,86,142,338,Silver,v_quotes
228,1014861,78,138,348,Silver,v_quotes
241,1015241,91,151,361,Silver,v_quotes
228,1015474,78,138,348,Silver,v_quotes
214,1018107,74,130,326,Silver,v_quotes
230,1013302,80,140,350,Silver,v_quotes
211,1016860,71,127,323,Silver,v_quotes
243,1011647,93,153,363,Silver,v_quotes
119,101604,54,80,171,Silver,v_quotes
225,1015152,75,135,345,Silver,v_quotes
240,1016250,90,150,360,Silver,v_quotes
233,1014185,83,143,353,Silver,v_quotes
103,101006,38,64,155,Silver,v_quotes
228,1016072,78,138,348,Silver,v_quotes
229,1012530,89,145,341,Silver,v_quotes
235,1018889,85,145,355,Silver,v_quotes
245,1018980,95,155,365,Silver,v_quotes
206,1010276,66,122,318,Silver,v_quotes
223,1011544,73,133,343,Silver,v_quotes
230,1013457,80,140,350,Silver,v_quotes
103,101723,38,64,155,Silver,v_quotes
225,1018461,75,135,345,Silver,v_quotes
250,1013137,100,160,370,Silver,v_quotes
221,1011680,81,137,333,Silver,v_quotes
250,1010806,100,160,370,Silver,v_quotes
214,1018201,74,130,326,Silver,v_quotes
220,1012784,70,130,340,Silver,v_quotes
211,1015857,71,127,323,Silver,v_quotes
220,1010740,70,130,340,Silver,v_quotes
214,1012028,74,130,326,Silver,v_quotes
220,1012884,70,130,340,Silver,v_quotes
230,1014628,80,140,350,Silver,v_quotes
214,1017755,74,130,326,Silver,v_quotes
225,1013699,75,135,345,Silver,v_quotes
225,1019591,75,135,345,Silver,v_quotes
225,1017672,75,135,345,Silver,v_quotes
225,1010018,75,135,345,Silver,v_quotes
220,1015876,70,130,340,Silver,v_quotes
216,1012466,76,132,328,Silver,v_quotes
206,1019691,66,122,318,Silver,v_quotes
127,101926,62,88,179,Silver,v_quotes
240,1015164,90,150,360,Silver,v_quotes
220,1017778,70,130,340,Silver,v_quotes
206,1013434,66,122,318,Silver,v_quotes
220,1019830,70,130,340,Silver,v_quotes
220,1018574,70,130,340,Silver,v_quotes
235,1017944,85,145,355,Silver,v_quotes
228,1014663,78,138,348,Silver,v_quotes
214,1012170,74,130,326,Silver,v_quotes
209,1015970,69,125,321,Silver,v_quotes
218,1013372,68,128,338,Silver,v_quotes
72,10153,22,42,112,Silver,v_quotes
230,1016073,80,140,350,Silver,v_quotes
235,1014648,85,145,355,Silver,v_quotes
221,1016077,81,137,333,Gold,v_quotes
236,1012496,96,152,348,Silver,v_quotes
216,1014739,76,132,328,Silver,v_quotes
87,10132,32,54,131,Silver,v_quotes
240,1013130,90,150,360,Silver,v_quotes
228,1016256,78,138,348,Silver,v_quotes
214,1016104,74,130,326,Silver,v_quotes
103,101897,38,64,155,Silver,v_quotes
244,1015438,94,154,364,Silver,v_quotes
244,1011441,94,154,364,Silver,v_quotes
230,1010680,80,140,350,Silver,v_quotes
209,1016695,69,125,321,Silver,v_quotes
220,1012768,70,130,340,Silver,v_quotes
228,1016467,78,138,348,Silver,v_quotes
228,1010089,78,138,348,Silver,v_quotes
220,1019880,70,130,340,Silver,v_quotes
228,1012142,78,138,348,Silver,v_quotes
250,1013665,100,160,370,Silver,v_quotes
228,1014843,78,138,348,Silver,v_quotes
243,1011931,93,153,363,Gold,v_quotes
230,1015537,80,140,350,Gold,v_quotes
250,1019791,100,160,370,Silver,v_quotes
220,1010300,70,130,340,Silver,v_quotes
220,1018384,70,130,340,Silver,v_quotes
214,1016101,74,130,326,Silver,v_quotes
225,1019435,75,135,345,Silver,v_quotes
228,1018118,78,138,348,Silver,v_quotes
235,1018465,85,145,355,Silver,v_quotes
235,1014182,85,145,355,Gold,v_quotes
209,1019643,69,125,321,Silver,v_quotes
230,1011722,80,140,350,Silver,v_quotes
235,1012878,85,145,355,Silver,v_quotes
214,1012488,74,130,326,Silver,v_quotes
206,1015618,66,122,318,Silver,v_quotes
216,1014202,76,132,328,Silver,v_quotes
225,1012312,75,135,345,Silver,v_quotes
206,1018629,66,122,318,Silver,v_quotes
211,1010791,71,127,323,Silver,v_quotes
230,1014694,80,140,350,Gold,v_quotes
225,1019187,75,135,345,Gold,v_quotes
220,1017733,70,130,340,Gold,v_quotes
235,1013753,85,145,355,Silver,v_quotes
216,1013821,76,132,328,Silver,v_quotes
230,1018140,80,140,350,Silver,v_quotes
119,101018,54,80,171,Silver,v_quotes
220,1019596,70,130,340,Silver,v_quotes
235,1013999,85,145,355,Silver,v_quotes
240,1014323,90,150,360,Silver,v_quotes
230,1018968,80,140,350,Silver,v_quotes
230,1011707,80,140,350,Silver,v_quotes
220,1017214,70,130,340,Silver,v_quotes
226,1014150,86,142,338,Silver,v_quotes
223,1016066,73,133,343,Silver,v_quotes
214,1016840,74,130,326,Silver,v_quotes
221,1011216,81,137,333,Silver,v_quotes
206,1016055,66,122,318,Silver,v_quotes
243,1011111,93,153,363,Silver,v_quotes
225,1017698,75,135,345,Silver,v_quotes
235,1017143,85,145,355,Silver,v_quotes
98,101535,33,59,150,Silver,v_quotes
214,1016686,74,130,326,Silver,v_quotes
225,1014564,75,135,345,Silver,v_quotes
240,1016656,90,150,360,Silver,v_quotes
230,1018286,80,140,350,Silver,v_quotes
220,1013385,70,130,340,Silver,v_quotes
230,1015561,80,140,350,Silver,v_quotes
250,1012270,100,160,370,Silver,v_quotes
225,1011097,75,135,345,Silver,v_quotes
225,1012117,75,135,345,Silver,v_quotes
209,1012357,69,125,321,Silver,v_quotes
242,1010109,102,158,354,Silver,v_quotes
259,1015736,109,169,379,Silver,v_quotes
220,1015472,70,130,340,Silver,v_quotes
230,1018302,80,140,350,Silver,v_quotes
239,1014883,89,149,359,Silver,v_quotes
226,1015631,86,142,338,Silver,v_quotes
216,1018203,76,132,328,Gold,v_quotes
235,1012336,85,145,355,Silver,v_quotes
228,1015508,78,138,348,Silver,v_quotes
214,1014384,74,130,326,Silver,v_quotes
230,1018649,80,140,350,Silver,v_quotes
230,1017795,80,140,350,Silver,v_quotes
118,101377,53,79,170,Silver,v_quotes
250,1011524,100,160,370,Silver,v_quotes
230,1013615,80,140,350,Silver,v_quotes
223,1014900,73,133,343,Silver,v_quotes
206,1012462,66,122,318,Gold,v_quotes
223,1016631,73,133,343,Gold,v_quotes
220,1017865,70,130,340,Silver,v_quotes
122,101291,57,83,174,Silver,v_quotes
230,1010845,80,140,350,Silver,v_quotes
266,1018238,116,176,386,Silver,v_quotes
260,1013187,110,170,380,Silver,v_quotes
228,1019728,78,138,348,Silver,v_quotes
225,1018297,75,135,345,Silver,v_quotes
223,1016416,73,133,343,Silver,v_quotes
250,1016345,100,160,370,Silver,v_quotes
225,1017925,75,135,345,Silver,v_quotes
220,1013087,70,130,340,Silver,v_quotes
228,1014326,78,138,348,Gold,v_quotes
240,1017150,90,150,360,Silver,v_quotes
230,1015294,80,140,350,Silver,v_quotes
230,1010343,80,140,350,Silver,v_quotes
223,1018153,73,133,343,Silver,v_quotes
228,1019401,78,138,348,Silver,v_quotes
228,1011875,78,138,348,Silver,v_quotes
228,1016651,78,138,348,Silver,v_quotes
211,1016948,71,127,323,Silver,v_quotes
220,1015195,70,130,340,Silver,v_quotes
246,1010163,106,162,358,Silver,v_quotes
220,1017639,70,130,340,Silver,v_quotes
223,1011066,73,133,343,Silver,v_quotes
221,1010128,81,137,333,Gold,v_quotes
220,1011464,70,130,340,Silver,v_quotes
240,1010490,90,150,360,Silver,v_quotes
223,1017083,73,133,343,Silver,v_quotes
206,1010958,66,122,318,Silver,v_quotes
225,1010101,75,135,345,Silver,v_quotes
230,1017889,80,140,350,Silver,v_quotes
206,1011677,66,122,318,Silver,v_quotes
216,1015447,76,132,328,Silver,v_quotes
225,1019767,75,135,345,Silver,v_quotes
246,1015653,106,162,358,Silver,v_quotes
206,1019205,66,122,318,Silver,v_quotes
240,1016365,90,150,360,Silver,v_quotes
260,1014634,110,170,380,Silver,v_quotes
240,1014945,90,150,360,Silver,v_quotes
211,1010925,71,127,323,Silver,v_quotes
220,1012437,70,130,340,Silver,v_quotes
228,1017164,78,138,348,Silver,v_quotes
230,1013207,80,140,350,Gold,v_quotes
225,1013610,75,135,345,Silver,v_quotes
250,1013124,100,160,370,Silver,v_quotes
214,1015852,74,130,326,Silver,v_quotes
206,1012045,66,122,318,Silver,v_quotes
228,1018084,78,138,348,Silver,v_quotes
214,1016202,74,130,326,Silver,v_quotes
229,1014734,89,145,341,Silver,v_quotes
243,1019088,93,153,363,Silver,v_quotes
211,1012245,71,127,323,Silver,v_quotes
216,1011242,76,132,328,Silver,v_quotes
243,1011819,93,153,363,Silver,v_quotes
106,101353,41,67,158,Silver,v_quotes
223,1011363,73,133,343,Silver,v_quotes
228,1010209,78,138,348,Silver,v_quotes
216,1011568,76,132,328,Silver,v_quotes
225,1014024,75,135,345,Silver,v_quotes
220,1013875,70,130,340,Silver,v_quotes
250,1012871,100,160,370,Silver,v_quotes
225,1017390,75,135,345,Silver,v_quotes
223,1014534,73,133,343,Silver,v_quotes
225,1011895,75,135,345,Silver,v_quotes
220,1013340,70,130,340,Silver,v_quotes
241,1015003,91,151,361,Silver,v_quotes
211,1010578,71,127,323,Gold,v_quotes
223,1016926,73,133,343,Gold,v_quotes
96,101212,31,57,148,Gold,v_quotes
220,1014598,70,130,340,Gold,v_quotes
228,1015920,78,138,348,Gold,v_quotes
228,1014941,78,138,348,Gold,v_quotes
235,1013152,85,145,355,Gold,v_quotes
228,1016663,78,138,348,Gold,v_quotes
211,1017936,71,127,323,Gold,v_quotes
220,1013512,70,130,340,Gold,v_quotes
250,1019544,100,160,370,Gold,v_quotes
214,1011107,74,130,326,Gold,v_quotes
117,101183,52,78,169,Gold,v_quotes
226,1010778,86,142,338,Gold,v_quotes
230,1019117,80,140,350,Gold,v_quotes
226,1016643,86,142,338,Gold,v_quotes
92,10121,42,62,132,Gold,v_quotes
240,1012088,90,150,360,Gold,v_quotes
220,1018710,70,130,340,Gold,v_quotes
228,1015751,78,138,348,Gold,v_quotes
225,1018588,75,135,345,Gold,v_quotes
220,1015209,70,130,340,Gold,v_quotes
228,1018974,78,138,348,Gold,v_quotes
220,1014163,70,130,340,Gold,v_quotes
220,1012699,70,130,340,Gold,v_quotes
235,1019517,85,145,355,Gold,v_quotes
119,101518,54,80,171,Gold,v_quotes
220,1012840,70,130,340,Gold,v_quotes
225,1013481,75,135,345,Gold,v_quotes
225,1015542,75,135,345,Gold,v_quotes
230,1019785,80,140,350,Gold,v_quotes
225,1018393,75,135,345,Gold,v_quotes
235,1011586,85,145,355,Gold,v_quotes
223,1015392,73,133,343,Gold,v_quotes
225,1019440,75,135,345,Gold,v_quotes
117,101310,52,78,169,Gold,v_quotes
230,1019588,80,140,350,Gold,v_quotes
240,1017388,90,150,360,Gold,v_quotes
230,1012424,80,140,350,Gold,v_quotes
235,1018360,85,145,355,Gold,v_quotes
230,1010616,80,140,350,Gold,v_quotes
243,1014589,93,153,363,Gold,v_quotes
223,1019914,73,133,343,Gold,v_quotes
228,1016706,78,138,348,Gold,v_quotes
230,1010591,80,140,350,Gold,v_quotes
226,1017644,86,142,338,Gold,v_quotes
230,1017261,80,140,350,Gold,v_quotes
240,1013795,90,150,360,Gold,v_quotes
206,1013414,66,122,318,Gold,v_quotes
225,1012738,75,135,345,Gold,v_quotes
87,10122,32,54,131,Gold,v_quotes
225,1017430,75,135,345,Gold,v_quotes
206,1013182,66,122,318,Gold,v_quotes
206,1012241,66,122,318,Gold,v_quotes
221,1010406,81,137,333,Gold,v_quotes
250,1017993,100,160,370,Gold,v_quotes
211,1010434,71,127,323,Gold,v_quotes
206,1016517,66,122,318,Gold,v_quotes
223,1017706,73,133,343,Gold,v_quotes
220,1012058,70,130,340,Gold,v_quotes
220,1014346,70,130,340,Gold,v_quotes
236,1010459,96,152,348,Gold,v_quotes
226,1012188,86,142,338,Gold,v_quotes
230,1014394,80,140,350,Gold,v_quotes
209,1010332,69,125,321,Gold,v_quotes
220,1011993,70,130,340,Gold,v_quotes
225,1011359,75,135,345,Gold,v_quotes
230,1010274,80,140,350,Gold,v_quotes
211,1016137,71,127,323,Gold,v_quotes
206,1010576,66,122,318,Gold,v_quotes
225,1010963,75,135,345,Gold,v_quotes
101,101835,36,62,153,Gold,v_quotes
111,101526,46,72,163,Gold,v_quotes
226,1019271,86,142,338,Gold,v_quotes
223,1019754,73,133,343,Gold,v_quotes
225,1019361,75,135,345,Gold,v_quotes
216,1015046,76,132,328,Gold,v_quotes
225,1018786,75,135,345,Gold,v_quotes
259,1010124,109,169,379,Gold,v_quotes
260,1018010,110,170,380,Gold,v_quotes
243,1011607,93,153,363,Gold,v_quotes
228,1012974,78,138,348,Gold,v_quotes
96,101430,31,57,148,Gold,v_quotes
126,101351,61,87,178,Gold,v_quotes
250,1016280,100,160,370,Gold,v_quotes
241,1010035,91,151,361,Gold,v_quotes
228,1015160,78,138,348,Gold,v_quotes
206,1013918,66,122,318,Gold,v_quotes
223,1018416,73,133,343,Gold,v_quotes
218,1017429,68,128,338,Gold,v_quotes
230,1013404,80,140,350,Gold,v_quotes
235,1017044,85,145,355,Gold,v_quotes
230,1018567,80,140,350,Gold,v_quotes
230,1012031,80,140,350,Gold,v_quotes
228,1017009,78,138,348,Gold,v_quotes
228,1018001,78,138,348,Gold,v_quotes
230,1013738,80,140,350,Gold,v_quotes
142,101475,77,103,194,Gold,v_quotes
220,1014041,70,130,340,Gold,v_quotes
228,1014803,78,138,348,Gold,v_quotes
236,1019681,96,152,348,Gold,v_quotes
225,1010173,75,135,345,Gold,v_quotes
220,1010753,70,130,340,Gold,v_quotes
230,1019286,80,140,350,Gold,v_quotes
235,1018859,85,145,355,Gold,v_quotes
240,1019693,90,150,360,Gold,v_quotes
111,101862,46,72,163,Gold,v_quotes
235,1011481,85,145,355,Gold,v_quotes
225,1016619,75,135,345,Gold,v_quotes
230,1014552,80,140,350,Gold,v_quotes
230,1016385,80,140,350,Gold,v_quotes
230,1011526,80,140,350,Gold,v_quotes
132,101724,67,93,184,Gold,v_quotes
230,1012197,80,140,350,Gold,v_quotes
228,1019958,78,138,348,Gold,v_quotes
228,1016604,78,138,348,Gold,v_quotes
240,1014001,90,150,360,Gold,v_quotes
220,1010924,70,130,340,Gold,v_quotes
225,1013571,75,135,345,Gold,v_quotes
220,1014090,70,130,340,Gold,v_quotes
260,1019021,110,170,380,Gold,v_quotes
127,101800,62,88,179,Gold,v_quotes
209,1014833,69,125,321,Gold,v_quotes
220,1014165,70,130,340,Gold,v_quotes
250,1015706,100,160,370,Gold,v_quotes
223,1010150,73,133,343,Gold,v_quotes
206,1011725,66,122,318,Gold,v_quotes
228,1019705,78,138,348,Gold,v_quotes
117,101147,52,78,169,Gold,v_quotes
250,1019857,100,160,370,Gold,v_quotes
223,1011240,73,133,343,Gold,v_quotes
230,1015675,80,140,350,Gold,v_quotes
204,1016738,64,120,316,Gold,v_quotes
225,1012905,75,135,345,Gold,v_quotes
225,1017515,75,135,345,Gold,v_quotes
230,1013965,80,140,350,Gold,v_quotes
243,1019478,93,153,363,Gold,v_quotes
223,1012096,73,133,343,Gold,v_quotes
214,1014892,74,130,326,Gold,v_quotes
103,101869,38,64,155,Gold,v_quotes
223,1014974,73,133,343,Gold,v_quotes
230,1015488,90,146,342,Gold,v_quotes
122,101988,57,83,174,Gold,v_quotes
235,1016809,85,145,355,Gold,v_quotes
230,1015250,80,140,350,Gold,v_quotes
221,1012986,81,137,333,Gold,v_quotes
220,1013531,70,130,340,Gold,v_quotes
220,1014928,70,130,340,Gold,v_quotes
98,101248,33,59,150,Gold,v_quotes
216,1017135,76,132,328,Gold,v_quotes
225,1013006,75,135,345,Gold,v_quotes
225,1012756,75,135,345,Gold,v_quotes
